"area","epiweek","delta_Rt","alpha_Rt","Ratio","alpha_cases","delta_cases","delta_proportion","temperature","relative_humidity","specific_humidity","uv","precipitation","Pop_density","Population","first_dose","second_dose","full_vax","full_vax_rate","stringency","gov_response","containment_health","economic_support","stringency_lag1","stringency_lag2","gov_response_lag1","gov_response_lag2","containment_health_lag1","containment_health_lag2","economic_support_lag1","economic_support_lag2"
"Healthier Lancashire and South Cumbria",26,1.187825785861,0.622875100043634,1.91912073524249,5,5041,0.999009116131589,15.7371142251151,79.9424427577427,0.0086435235238501,91899.2059151786,0.000112501264189697,403.641540527344,1743741,1159012,916437,916437,0.525557981374527,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Herefordshire and Worcestershire",18,1.08578858370159,0.894659043717252,1.22837708973214,20,5,0.2,8.60685416630336,75.1311007908412,0.00519933232239315,72522.8602120536,0.000203200736970237,294.312591552734,788587,463365,256128,256128,0.324793586503455,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Herefordshire and Worcestershire",19,1.1792611436261,0.830687149133177,1.43222611806502,51,9,0.15,10.2161320277623,82.7602855137416,0.00616919821394341,74999.5167410714,0.000261327864011816,294.312591552734,788587,479968,288693,288693,0.36608896672149,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Herefordshire and Worcestershire",20,1.3128440611426,0.766599624906215,1.70928194688106,66,13,0.164556962025316,10.203592300415,77.9198401314872,0.00587966000395162,78080.2114955357,0.000213818253541831,294.312591552734,788587,494472,325155,325155,0.412326097183951,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Herefordshire and Worcestershire",21,1.40769482164112,0.715531243997769,1.9614243141378,36,40,0.526315789473684,11.7672060557774,71.3324813842773,0.00598848611116409,85599.0128348214,5.9818710175717e-05,294.312591552734,788587,507456,364156,364156,0.461782910446152,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Herefordshire and Worcestershire",22,1.4279300839694,0.6762757245915,2.10569173857557,20,103,0.83739837398374,15.2807290213449,71.3147664751325,0.00758402182587555,101275.038504464,4.61831109109959e-05,294.312591552734,788587,514124,391171,391171,0.496040386159041,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Herefordshire and Worcestershire",23,1.55720806321476,0.676703598231575,2.29303378554943,9,132,0.936170212765957,15.9212184633527,74.0560161045619,0.0083334450609982,95209.3404017857,5.93537563732736e-06,294.312591552734,788587,525674,414093,414093,0.525107565810748,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Herefordshire and Worcestershire",24,1.77134039550003,0.704078533427541,2.51662902592877,4,218,0.981981981981982,15.0579893929618,74.5715228489467,0.0078397233571325,80593.6852678571,0.000125891831560563,294.312591552734,788587,539931,426373,426373,0.540679722085198,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Herefordshire and Worcestershire",25,1.94936482530434,0.737927329229873,2.63616989118483,7,434,0.984126984126984,13.6957680838449,75.206672668457,0.00731919559517077,79930.78515625,6.50665060025598e-05,294.312591552734,788587,554710,433460,433460,0.549666682306454,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Herefordshire and Worcestershire",26,2.00829397705437,0.764258465899023,2.63708506823873,2,951,0.997901364113326,15.7994228090559,82.1361574445452,0.00903914629348687,73002.88671875,0.000149362582305912,294.312591552734,788587,566917,442239,442239,0.560799252333604,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Hertfordshire and West Essex",18,1.25608294921451,0.881592303628893,1.4377363061751,77,27,0.259615384615385,9.08334187098912,71.5111083984375,0.00519094383344054,77308.8244977679,0.000169369471093108,1292.71203613281,1432774,799335,371387,371387,0.259208360844069,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Hertfordshire and West Essex",19,1.4252413700402,0.856848601219983,1.6633055783931,53,24,0.311688311688312,10.8496625082833,77.5414287022182,0.00613852111356599,77884.3705357143,0.000167588540664708,1292.71203613281,1432774,822988,426544,426544,0.297705011397471,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Hertfordshire and West Essex",20,1.54407729379626,0.836622510171061,1.84880727796469,52,68,0.566666666666667,10.2394936425345,79.0569719587054,0.00605359254404902,78899.9654017857,0.000234447756416297,1292.71203613281,1432774,852423,497418,497418,0.347171291494681,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Hertfordshire and West Essex",21,1.52441611851085,0.79794750610424,1.90942564715532,34,169,0.832512315270936,10.9942264556885,74.5199040004185,0.00599958587970052,92054.53125,4.67508119511097e-05,1292.71203613281,1432774,881404,562776,562776,0.392787697152517,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Hertfordshire and West Essex",22,1.50019381187093,0.770677459486437,1.93446994990169,17,281,0.942953020134228,15.9644519260951,69.9861597333636,0.0077049750169473,101546.189732143,7.80839294683184e-05,1292.71203613281,1432774,905400,618117,618117,0.431412769913469,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Hertfordshire and West Essex",23,1.61438454832903,0.779742514304893,2.06566016341399,21,391,0.949029126213592,17.3641229357038,69.74059513637,0.00849290245345661,99313.6629464286,3.05005094552208e-06,1292.71203613281,1432774,930930,667737,667737,0.466044889145113,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Hertfordshire and West Essex",24,1.79586280890149,0.81115660964044,2.22598243620559,25,626,0.961597542242704,16.221931048802,78.2056568690709,0.00890872787152018,73666.7262834821,0.000354032471770032,1292.71203613281,1432774,961577,706133,706133,0.492843253716218,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Hertfordshire and West Essex",25,1.74713351015558,0.808977005577869,2.15475766642885,8,1322,0.993984962406015,14.0205275671823,78.438843863351,0.00783431862613984,79366.6431361607,0.000144979315726752,1292.71203613281,1432774,995512,733991,733991,0.512286655117974,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Hertfordshire and West Essex",26,1.74760239842863,0.825840261484349,2.12401713184361,6,2408,0.997514498757249,15.4864681788853,82.7326562064035,0.00908311336700405,73017.83984375,0.000183126476583441,1292.71203613281,1432774,1015415,761275,761275,0.531329435067917,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Humber, Coast and Vale",18,1.11150929845865,0.77026437021713,1.4543713196686,196,14,0.0666666666666667,7.58606059210641,77.9666246686663,0.00500833981537393,70072.0373883929,0.000270296262897318,201.904663085938,1389600,969923,506968,506968,0.364830166954519,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Humber, Coast and Vale",19,1.25251426397368,0.739331892580515,1.69900997964418,152,27,0.150837988826816,9.8031485421317,81.188362121582,0.00594047643244267,83089.7834821429,0.000129784504159553,201.904663085938,1389600,998135,577989,577989,0.415939119170984,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Humber, Coast and Vale",20,1.48273299987353,0.723843390607345,2.04305970954477,121,31,0.203947368421053,9.5912709236145,78.7725285121373,0.00570411514490843,73878.3878348214,0.000243239626018164,201.904663085938,1389600,1032129,655881,655881,0.471992659758204,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Humber, Coast and Vale",21,1.69137751973049,0.707582145926448,2.38475052924141,91,72,0.441717791411043,10.664471081325,78.5894284929548,0.00616426313562053,91182.7946428571,9.40911862181386e-05,201.904663085938,1389600,1061172,724133,724133,0.521108952216465,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Humber, Coast and Vale",22,1.73080080131321,0.666440422692437,2.60066688340832,64,199,0.756653992395437,13.3813066482544,72.9867144993373,0.00684226384120328,102946.993303571,1.61312056679971e-05,201.904663085938,1389600,1083450,795878,795878,0.572738917674151,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Humber, Coast and Vale",23,1.82860409923217,0.648353093005689,2.81796746667088,39,342,0.897637795275591,16.0333521706717,71.1357056753976,0.00803661911881396,100827.253348214,1.43299827495875e-05,201.904663085938,1389600,1111338,854446,854446,0.614886298215314,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Humber, Coast and Vale",24,1.98760974702496,0.658546432392278,3.0157649867708,25,641,0.962462462462462,14.2168716703142,73.3795078822545,0.00731327032138194,82205.2455357143,6.48249512908348e-05,201.904663085938,1389600,1142920,888481,888481,0.639378957973518,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Humber, Coast and Vale",25,1.87487309560414,0.654008350307524,2.86067012025849,2,1504,0.99867197875166,12.6866660799299,79.0072947910854,0.00720467963921172,77028.83203125,0.000101915541206056,201.904663085938,1389600,1175078,906869,906869,0.65261154289004,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Humber, Coast and Vale",26,1.85877059344053,0.665388219941639,2.77877214158149,3,2975,0.998992612491605,14.3338606698172,83.0506319318499,0.00838053239775556,87312.1071428571,0.000108207253106229,201.904663085938,1389600,1199916,932026,932026,0.670715313759355,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Joined Up Care Derbyshire",18,1.07754835219911,0.756805556456184,1.43246134740802,205,3,0.0144230769230769,7.93522351128714,80.6756253923689,0.00521840231626162,68492.365234375,0.000308058869580106,501.929260253906,1013663,619949,304655,304655,0.300548604417839,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Joined Up Care Derbyshire",19,1.13655940198639,0.680504685787728,1.68218540868047,60,15,0.2,10.3098102297102,80.9588426862444,0.00593498941244824,81752.7806919643,0.000135475173530202,501.929260253906,1013663,633150,349562,349562,0.344850310211579,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Joined Up Care Derbyshire",20,1.28305177706608,0.65595089637886,1.95229388881028,28,34,0.548387096774194,9.75106648036412,80.3261773245675,0.00574197879593287,71650.7433035714,0.000273053034366707,501.929260253906,1013663,655863,392185,392185,0.386898801672745,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Joined Up Care Derbyshire",21,1.50566158594839,0.663553153272144,2.27141253001875,16,42,0.724137931034483,11.2763185501099,76.2557373046875,0.00608791883236596,85328.0943080357,7.3060059981803e-05,501.929260253906,1013663,674930,451595,451595,0.445508023869866,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Joined Up Care Derbyshire",22,1.69993304120056,0.674533840924018,2.53404545366635,15,107,0.877049180327869,14.871161869594,74.0595060076032,0.00755539044205632,100033.266183036,2.64340902289868e-05,501.929260253906,1013663,684582,510367,510367,0.503487845566031,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Joined Up Care Derbyshire",23,1.83875866766305,0.685542977357559,2.69691311373136,6,207,0.971830985915493,16.1129527773176,73.3438807896205,0.00825599734006184,96409.9966517857,1.09070074698942e-05,501.929260253906,1013663,706120,552069,552069,0.544627751037574,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Joined Up Care Derbyshire",24,1.89689555182809,0.69621127443388,2.71875985325699,8,413,0.980997624703088,14.5237443106515,75.7930156162807,0.00758949061855674,80827.1411830357,0.000117169983062532,501.929260253906,1013663,727049,569369,569369,0.561694567129312,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Joined Up Care Derbyshire",25,1.7394890777421,0.686330239278897,2.53650972606958,3,903,0.996688741721854,12.8517344338553,79.9846376691546,0.00732160599103996,75105.0652901786,7.65938261630643e-05,501.929260253906,1013663,744067,584073,584073,0.576200374286129,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Joined Up Care Derbyshire",26,1.74405460510791,0.702298571847607,2.45261074108831,4,1624,0.997542997542998,15.0871170588902,82.0610318865095,0.00853583735546895,73022.98046875,0.000174014640817534,501.929260253906,1013663,751572,598098,598098,0.590036333574373,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Kent and Medway",18,1.26755555492296,0.801684879736165,1.59103959343471,74,20,0.212765957446809,9.47137805393764,69.9209867204939,0.0052219378495855,88364.01171875,0.00014092038587218,577.73388671875,1860111,979920,512201,512201,0.275360448919446,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Kent and Medway",19,1.39156026200112,0.765941986230075,1.81657437355199,35,33,0.485294117647059,10.8673855917794,78.9190630231585,0.00632362493446895,88156.6316964286,0.000123266854903445,577.73388671875,1860111,1013609,580154,580154,0.311892139770154,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Kent and Medway",20,1.4438470532424,0.734885135364602,1.96311917908314,24,93,0.794871794871795,10.5193638120379,78.9625865391323,0.00624209063659821,85268.0128348214,0.0002304163039558,577.73388671875,1860111,1047703,647470,647470,0.348081377939274,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Kent and Medway",21,1.43328139038605,0.702451773322886,2.03301561911879,12,153,0.927272727272727,10.8296747207642,75.3944702148438,0.00605422131983297,105954.087053571,4.4339597151983e-05,577.73388671875,1860111,1081298,713022,713022,0.383322285605536,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Kent and Medway",22,1.40873872484832,0.678721215342465,2.06551145251809,12,252,0.954545454545455,16.1340302058629,70.7453351702009,0.00794584104525191,107546.680803571,0.00012124487387512,577.73388671875,1860111,1103875,792359,792359,0.425974041334092,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Kent and Medway",23,1.53191965465265,0.694293569613414,2.20003616444211,13,325,0.961538461538462,16.2386195319039,74.9298804146903,0.00852836994454265,112221.284598214,2.69398015819076e-06,577.73388671875,1860111,1139603,847884,847884,0.45582441047873,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Kent and Medway",24,1.72366890372434,0.735295334923302,2.34690179277187,12,502,0.976653696498054,17.0637178421021,81.6107668195452,0.00985366412039314,92414.5172991071,0.000295656176587857,577.73388671875,1860111,1179995,883528,883528,0.474986707782493,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Kent and Medway",25,1.72734019201332,0.747775265298417,2.29893931305785,4,989,0.995971802618328,13.9601114818028,81.1448582240513,0.00812465185299516,85327.8359375,0.000171766267888935,577.73388671875,1860111,1214286,910506,910506,0.489490143330156,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Kent and Medway",26,1.77673402668498,0.772040412825886,2.27239591134096,5,1792,0.997217584863662,15.6394850867135,84.3921410696847,0.00938192402411784,82311.2181919643,0.000125134572954266,577.73388671875,1860111,1237414,938485,938485,0.504531718806028,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Leicester, Leicestershire and Rutland",18,1.34720622410997,0.905084354049393,1.4901335147313,114,48,0.296296296296296,8.41456059047154,77.0890508379255,0.00529522089553731,70024.6856863839,0.000230801774315686,532.364624023438,1100306,582740,284972,284972,0.258993407288518,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Leicester, Leicestershire and Rutland",19,1.4363943275758,0.9114904796477,1.58237218376261,96,84,0.466666666666667,10.5812941959926,78.8898555210659,0.00605486300108688,80372.4330357143,0.000115058957037815,532.364624023438,1100306,601933,328769,328769,0.298797788978702,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Leicester, Leicestershire and Rutland",20,1.44568591116314,0.902759755882637,1.60037283566863,48,194,0.801652892561983,10.0164304460798,78.3212901524135,0.0058401513046452,73358.5262276786,0.000209492829786281,532.364624023438,1100306,625060,370186,370186,0.336439136022161,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Leicester, Leicestershire and Rutland",21,1.36254630704657,0.867654970405033,1.57069574632668,59,345,0.853960396039604,11.1787091663906,74.1149400983538,0.00601863022893667,85812.2544642857,7.5532406385597e-05,532.364624023438,1100306,649724,421278,421278,0.382873491555985,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Leicester, Leicestershire and Rutland",22,1.3355248583159,0.839181212605018,1.58625900312133,82,379,0.822125813449024,15.4822034835815,71.4643254961286,0.00766357786155173,98054.58984375,2.34308450987494e-05,532.364624023438,1100306,671719,467866,467866,0.425214440346595,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Leicester, Leicestershire and Rutland",23,1.31795383819029,0.830310962146012,1.58052219935287,56,572,0.910828025477707,16.7679993765695,70.0652487618583,0.00830206208463226,97577.3024553571,4.59334706416824e-06,532.364624023438,1100306,687221,512250,512250,0.465552309993765,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Leicester, Leicestershire and Rutland",24,1.38938886793055,0.863797814131477,1.60519484162683,20,750,0.974025974025974,15.1621576036726,75.39690889631,0.00798083941585251,77217.9765625,0.000259669923147093,532.364624023438,1100306,709513,532785,532785,0.484215300107425,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Leicester, Leicestershire and Rutland",25,1.5524486639274,0.929091607270504,1.65630584553665,31,984,0.969458128078818,13.2625818252563,78.6641213553292,0.00745613021509988,80282.2338169643,5.23702735465901e-05,532.364624023438,1100306,732488,549547,549547,0.499449244119363,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Leicester, Leicestershire and Rutland",26,1.58691076349136,0.952315309847351,1.65444109903694,27,1743,0.984745762711864,14.9958284923009,82.6752700805664,0.00869903946295381,69187.2145647321,0.000145485232021006,532.364624023438,1100306,745340,568223,568223,0.516422704229551,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Lincolnshire",18,0.918350764940022,0.820169399430591,1.13618825646581,89,1,0.0111111111111111,8.32241909844535,75.6251754760742,0.00525720021687448,70494.5340401786,0.00026325115374805,143.554931640625,761224,449583,227743,227743,0.299180004834319,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Lincolnshire",19,1.01531981088941,0.779519627533085,1.32024887992143,86,1,0.0114942528735632,10.4934441702706,78.4516241891044,0.00611508996891124,86304.4603794643,0.000115650611015943,143.554931640625,761224,461120,261997,261997,0.344178586066651,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Lincolnshire",20,1.18451018911969,0.765843529145765,1.54801237156377,49,7,0.125,9.92222159249442,77.2494713919503,0.00583855601559792,73476.08203125,0.000219833534044613,143.554931640625,761224,473541,296521,296521,0.38953185921621,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Lincolnshire",21,1.35880185567642,0.762815804867144,1.77867994461561,53,21,0.283783783783784,10.4674802507673,77.3623433794294,0.00604453882468598,90382.4140625,0.000107544169797334,143.554931640625,761224,485804,334398,334398,0.439289880508234,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Lincolnshire",22,1.51025108423384,0.780128662675616,1.92931194730201,20,55,0.733333333333333,14.4271520887102,72.9092123849051,0.00740894522251827,97831.5184151786,2.14478060180617e-05,143.554931640625,761224,492609,370944,370944,0.487299402015701,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Lincolnshire",23,1.61929216268569,0.808810999991444,1.99799252952425,8,130,0.942028985507246,17.0473843983241,67.7894129071917,0.00818179035559297,101978.042410714,1.16342576994555e-05,143.554931640625,761224,503762,398234,398234,0.523149559131084,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Lincolnshire",24,1.80598790095796,0.858378886332937,2.09883800244711,15,183,0.924242424242424,14.8337620326451,75.3990374973842,0.00785168153899056,83002.4397321429,0.000210909628866115,143.554931640625,761224,519515,415471,415471,0.545793353861675,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Lincolnshire",25,1.90926531670299,0.892591573568999,2.13214255353843,17,400,0.959232613908873,12.9581864220755,79.3307211739676,0.00739958177187613,84143.7421875,6.43179208574501e-05,143.554931640625,761224,536492,425995,425995,0.559618456590964,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Lincolnshire",26,1.96315569080998,0.920128154213773,2.11428002141271,16,834,0.981176470588235,14.3842518670218,85.2399357386998,0.0087295043548303,71088.2779017857,0.000146194419487853,143.554931640625,761224,546718,433492,433492,0.569467068825996,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Mid and South Essex",18,0.978076589973511,0.827390336879952,1.20598370178358,15,18,0.545454545454545,9.28704684121268,70.0281246730259,0.00517699198930391,83079.3794642857,0.000160408008793768,612.018493652344,1195348,641744,309821,309821,0.259188955852187,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Mid and South Essex",19,1.0555044127199,0.795917731037633,1.35001148258084,19,8,0.296296296296296,10.9176710673741,77.4277191162109,0.00620679178142122,82056.6886160714,0.000135026119356293,612.018493652344,1195348,668914,349635,349635,0.292496411086981,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Mid and South Essex",20,1.27437993900468,0.808219642946949,1.58580053131849,11,11,0.5,10.4062693459647,78.1806030273438,0.00610736897215247,83622.6808035714,0.000209460418513377,612.018493652344,1195348,696878,403129,403129,0.337248232313937,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Mid and South Essex",21,1.51409446852024,0.817129746535088,1.85803510350103,26,26,0.5,10.4913817814418,76.5459518432617,0.00601046492478677,100006.4453125,3.83427962619619e-05,612.018493652344,1195348,714176,449948,449948,0.376415905660946,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Mid and South Essex",22,1.61580923926092,0.795020929395461,2.02813881413752,25,83,0.768518518518518,15.7689970561436,71.3871552603585,0.00785839291555541,104649.025948661,0.000121189114305967,612.018493652344,1195348,725878,498555,498555,0.417079377720965,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Mid and South Essex",23,1.68128620944394,0.782951945708465,2.14501055227972,21,182,0.896551724137931,17.1577625274658,71.5588019234794,0.00861475064552256,106206.909598214,3.10928763053957e-06,612.018493652344,1195348,743357,542384,542384,0.453745687448341,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Mid and South Essex",24,1.93732681537367,0.831921226101701,2.31905293226277,5,266,0.981549815498155,16.3542932782854,81.2561863490513,0.00936605249132429,80614.0013950893,0.000308684455993508,612.018493652344,1195348,763354,573547,573547,0.47981591971543,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Mid and South Essex",25,2.16378661509368,0.886264697525281,2.44067591973812,5,611,0.991883116883117,13.8794593811035,80.8164879935128,0.0080381039796131,81690.6219308036,0.00015287535371706,612.018493652344,1195348,786807,593248,593248,0.496297312581775,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Mid and South Essex",26,2.23036705462869,0.913313748431658,2.41451651034867,9,1503,0.994047619047619,15.475592476981,83.2815649850028,0.0091641473450831,78258.6010044643,0.000123612118191626,612.018493652344,1195348,800714,611016,611016,0.511161603148205,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Norfolk and Waveney Health and Care Partnership",18,0.842765300923033,0.796035815066628,1.0707642440226,79,5,0.0595238095238095,8.55805315290179,74.203602382115,0.0052118849874075,75658.04296875,0.000251101351230838,176.753829956055,1032491,531638,300218,300218,0.290770573302818,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Norfolk and Waveney Health and Care Partnership",19,0.894522776108115,0.730805945992197,1.23560194953643,33,4,0.108108108108108,10.5304169654846,76.1324822562081,0.0059494354895183,90368.0848214286,0.000104788730823202,176.753829956055,1032491,550220,333888,333888,0.323381027050115,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Norfolk and Waveney Health and Care Partnership",20,1.01973676069277,0.681711894938155,1.51016559656402,60,4,0.0625,10.0625995908465,78.7725492204939,0.0060010678800089,83323.6010044643,0.000175194836629089,176.753829956055,1032491,570561,372373,372373,0.360654959704249,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Norfolk and Waveney Health and Care Partnership",21,1.19728451739422,0.649875482936165,1.8469126212978,35,12,0.25531914893617,9.84051077706473,78.7557814461844,0.00590895196156842,100122.719308036,7.17119290725472e-05,176.753829956055,1032491,588176,413669,413669,0.40065143424979,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Norfolk and Waveney Health and Care Partnership",22,1.31839708427903,0.620496033856859,2.12031912132659,18,38,0.678571428571429,14.7588383810861,70.1859877450126,0.00729777996561357,104831.752790179,5.96855425101239e-05,176.753829956055,1032491,602503,451089,451089,0.436893880915185,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Norfolk and Waveney Health and Care Partnership",23,1.38908607725606,0.601494204520502,2.31279957625135,13,76,0.853932584269663,17.1309070587158,65.8383592878069,0.00799659978864448,110518.080357143,3.00049519604987e-06,176.753829956055,1032491,615300,477881,477881,0.462842775384967,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Norfolk and Waveney Health and Care Partnership",24,1.56489090494928,0.614189297524134,2.55290271501838,5,106,0.954954954954955,15.0690255846296,80.1687186104911,0.00853052050141352,87176.8931361607,0.000336961342067558,176.753829956055,1032491,632433,494697,494697,0.479129600161164,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Norfolk and Waveney Health and Care Partnership",25,1.83788305878449,0.65194251304789,2.81869830725883,4,168,0.976744186046512,13.0381878444127,82.3400312151228,0.00775704559470926,90979.0524553571,7.72929451160951e-05,176.753829956055,1032491,651183,504989,504989,0.489097725791314,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Norfolk and Waveney Health and Care Partnership",26,1.9040707780804,0.677709358634435,2.80536635364942,0,403,1,14.5171496527536,87.1341825212751,0.00900570768862963,76118.328125,0.0001328377203598,176.753829956055,1032491,663629,513805,513805,0.497636299008902,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
